Route,Arrival_Time,Duration,Total_Stops,Additional_Info,Airl_Air Asia,Airl_Air India,Airl_GoAir,Airl_IndiGo,Airl_Jet Airways,Airl_Jet Airways Business,Airl_Multiple carriers,Airl_Multiple carriers Premium economy,Airl_SpiceJet,Airl_Trujet,Airl_Vistara,Airl_Vistara Premium economy,Sour_Banglore,Sour_Chennai,Sour_Delhi,Sour_Kolkata,Sour_Mumbai,Dest_Banglore,Dest_Cochin,Dest_Delhi,Dest_Hyderabad,Dest_Kolkata,Dest_New Delhi,day_sin,day_cos,month_sin,month_cos,Dep_hour_sin,Dep_hour_cos,Price
"['DEL', 'JAI', 'BOM', 'COK']",04:25 23 Mar,2565,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.5955154394050386,-0.8033438625085921,12819
"['BLR', 'DEL']",00:05 19 Apr,175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.6156498149087941,0.7880198635838869,5621
"['BLR', 'DEL']",19:45,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.983037814247797,-0.18340298732276367,5228
"['DEL', 'IDR', 'BOM', 'COK']",19:45 28 Mar,2300,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.9851653704296665,0.17160767146656974,9254
"['BOM', 'HYD']",07:55,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.9955957389445023,-0.09375033117568468,4392
"['BOM', 'HYD']",11:50,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.4121636152466999,-0.911109847530346,8040
"['BLR', 'DEL']",13:55,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.18405752575355783,-0.9829154730766417,4483
"['DEL', 'HYD', 'MAA', 'COK']",09:25 04 Mar,1420,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.5847644347191547,-0.8112031532776407,12760
"['BLR', 'DEL']",18:10,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.7793342561260925,-0.626608424160089,7229
"['BLR', 'DEL']",09:40,160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.9571936672587714,-0.2894482395173693,5403
"['DEL', 'BOM', 'COK']",19:15,735,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9571936672587714,-0.2894482395173693,7934
"['CCU', 'BOM', 'BLR']",07:45 16 May,495,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.07716457871446203,0.9970183688337039,6945
"['BLR', 'DEL']",12:20,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.6166987122391229,-0.7871992748488832,4423
"['BOM', 'HYD']",08:35,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9491456322120914,-0.3148373688949731,8040
"['DEL', 'BOM', 'COK']",19:00,660,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.84725517612605,-0.5311860940646095,11399
"['DEL', 'COK']",14:15,195,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.21016905417450496,-0.9776650595512729,7202
"['DEL', 'BOM', 'COK']",21:00,570,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.13146138499895615,-0.9913212921420361,13727
"['DEL', 'BLR', 'COK']",22:50,295,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9992798027620355,-0.03794569530088034,4957
"['DEL', 'BOM', 'COK']",19:00,360,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.31546931027271535,-0.9489357798481715,10262
"['BOM', 'HYD']",07:15,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1.0,1.0,6.123233995736766e-17,0.9929051090611755,0.11890939576087065,2017
"['DEL', 'BOM', 'COK']",04:25 28 Mar,610,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9925848728891395,0.1215535688972177,12242
"['BOM', 'HYD']",11:50,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.4121636152466999,-0.911109847530346,10875
"['CCU', 'BOM', 'BLR']",20:45,400,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.565152571496999,-0.8249864065124524,10844
"['CCU', 'BLR']",12:55,155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.4121636152466999,-0.911109847530346,4409
"['BLR', 'COK', 'DEL']",23:20,985,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9849359587671098,-0.17291951054613303,6987
"['DEL', 'BHO', 'BOM', 'COK']",04:25 28 Mar,1365,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.9912335356847634,0.13212145069549847,12074
"['DEL', 'BOM', 'COK']",19:15,470,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.14465123504913843,-0.9894827033348076,7354
"['DEL', 'CCU', 'BOM', 'COK']",19:15 04 Jun,1580,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9540556258204835,-0.2996295426694196,13381
"['DEL', 'COK']",08:00,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9775248967495268,0.21082000909502638,5201
"['CCU', 'BOM', 'BLR']",12:00 02 May,1170,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.9320045173262911,-0.36244665770756823,9663
"['DEL', 'COK']",21:10,185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.9954700043301253,0.09507612991166782,6094
"['DEL', 'COK']",14:15,195,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.21016905417450496,-0.9776650595512729,7202
"['MAA', 'CCU']",20:05,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9979148065306217,-0.06454485964778242,11982
"['BLR', 'BOM', 'DEL']",16:10,550,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9571936672587714,-0.2894482395173693,7832
"['MAA', 'CCU']",13:55,135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.10501408325034112,-0.9944707347725675,7817
"['DEL', 'BOM', 'COK']",19:00,360,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.31546931027271535,-0.9489357798481715,12373
"['CCU', 'BOM', 'BLR']",18:15,590,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.8100333975324802,-0.5863837437054228,10844
"['DEL', 'NAG', 'BOM', 'COK']",12:35 10 Jun,1790,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.9891917708578579,-0.14662755698399665,13376
"['DEL', 'HYD', 'COK']",16:10,385,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.5847644347191547,-0.8112031532776407,9646
"['CCU', 'BLR']",00:40 07 Jun,140,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.36182597999874894,0.9322456544269567,3841
"['DEL', 'BLR', 'COK']",22:50,375,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.9367486027241344,-0.3500029361225156,4957
"['CCU', 'BLR']",00:05 10 Mar,160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.5836835986086659,0.8119811923408311,4148
"['BLR', 'BOM', 'DEL']",05:05 02 Mar,375,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.28625979019428033,0.9581520403975178,26890
"['DEL', 'AMD', 'BOM', 'COK']",19:45 28 Mar,1475,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9305490204467982,0.3661673395395939,8834
"['DEL', 'BLR', 'COK']",07:45,345,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.507860257337409,0.8614394691544964,5241
"['DEL', 'COK']",14:15,195,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.21016905417450496,-0.9776650595512729,7989
"['DEL', 'BOM', 'COK']",01:30 13 Jun,895,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.3754433436858726,-0.9268453461511105,5883
"['CCU', 'BBI', 'BLR']",10:30,220,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9871514017232036,-0.15978770314362206,6857
"['BLR', 'HYD', 'DEL']",23:40,485,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,-0.8115923527343583,-0.5842241461828747,5822
"['DEL', 'BOM', 'COK']",04:25 10 Jun,805,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.7536844845262299,-0.6572364093569613,10262
"['BOM', 'HYD']",08:30,85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.9532541807668106,-0.30216959948114724,4995
"['BLR', 'DEL']",12:20,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.6166987122391229,-0.7871992748488832,4991
"['BLR', 'BOM', 'DEL']",21:20,935,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,0.9929051090611755,0.11890939576087065,16736
"['DEL', 'JDH', 'BOM', 'COK']",19:00,440,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.10501408325034112,-0.9944707347725675,18804
"['DEL', 'HYD', 'COK']",22:30,835,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.79412963069063,-0.6077484098368037,6442
"['CCU', 'BLR']",16:45,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,1.0,6.123233995736766e-17,-0.586922993695564,-0.8096427604020411,5170
"['BLR', 'DEL']",23:20,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,6.123233995736766e-17,-0.7683697102683008,0.6400062408619213,4377
"['DEL', 'COK']",14:15,195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.21016905417450496,-0.9776650595512729,9564
"['BLR', 'DEL']",08:35,160,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9957197078185813,0.09242436616866323,3573
"['DEL', 'BOM', 'COK']",19:45 07 Mar,1575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9945404404273636,-0.10435186799739504,17024
"['BLR', 'DEL']",07:45,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9362816565961319,0.35125013810901595,3383
"['BLR', 'BOM', 'DEL']",20:20,375,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.565152571496999,-0.8249864065124524,27992
"['BLR', 'DEL']",11:20,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.8177704875523242,-0.5755444636936697,7229
"['BLR', 'BOM', 'DEL']",10:25,280,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9929051090611755,0.11890939576087065,9134
"['BOM', 'HYD']",16:25,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.7536844845262299,-0.6572364093569613,3100
"['DEL', 'BOM', 'COK']",21:00,720,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.6775651471942905,-0.7354627599733241,13727
"['CCU', 'DEL', 'BLR']",20:20,790,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.9491456322120914,-0.3148373688949731,8452
"['DEL', 'BOM', 'COK']",19:00,540,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.4600907427347183,-0.8878718986710951,14714
"['BLR', 'MAA', 'DEL']",15:55,370,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.5847644347191547,-0.8112031532776407,7280
"['BOM', 'GOI', 'PNQ', 'HYD']",16:55,205,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.39020666082349154,-0.9207273004798873,18797
"['BOM', 'HYD']",13:30,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.05457452575746246,-0.9985097000722367,2754
"['CCU', 'BLR']",01:20 04 Jun,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.28625979019428033,0.9581520403975178,4409
"['DEL', 'COK']",17:35,195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.5976530270876214,-0.8017548622945813,5021
"['BOM', 'HYD']",08:00,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.994258972314923,-0.1070004484629539,8040
"['DEL', 'BOM', 'COK']",19:15,615,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.6775651471942905,-0.7354627599733241,10454
"['DEL', 'BOM', 'COK']",12:35,525,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.80294714630459,0.5960502329848679,10197
"['BLR', 'DEL']",08:55,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.9985458184535854,-0.053909632245632395,5228
"['DEL', 'BOM', 'COK']",19:00,300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.554116043730452,-0.8324394332805912,14714
"['BLR', 'DEL']",08:55,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9985458184535854,-0.053909632245632395,7276
"['DEL', 'BBI', 'COK']",08:30,355,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.5858442337198134,0.8104236755038963,7731
"['CCU', 'BBI', 'BLR']",23:30,215,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.8800901734084899,0.474806578166114,6857
"['BLR', 'DEL']",08:45,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9929051090611755,0.11890939576087065,6961
"['DEL', 'BDQ', 'BOM', 'COK']",04:25 22 Mar,1060,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.3506266148475684,-0.9365153372799268,7791
"['BLR', 'DEL']",13:00,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.4362819235553892,-0.8998100261604166,4777
"['DEL', 'BOM', 'COK']",04:25 10 Mar,550,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.9255902221089232,0.37852706737610486,16289
"['CCU', 'BOM', 'BLR']",04:40 02 Apr,585,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.9740311084966399,0.22641422146324408,12681
"['BLR', 'DEL']",21:20,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.9889956228231538,0.14794478036295194,4823
"['DEL', 'JAI', 'BOM', 'COK']",12:35 10 Jun,1615,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.5955154394050386,-0.8033438625085921,13014
"['DEL', 'BOM', 'COK']",19:00,715,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9532541807668106,-0.30216959948114724,5406
"['DEL', 'BOM', 'COK']",19:00,690,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.9310358376001073,-0.36492775874721645,9315
"['DEL', 'MAA', 'COK']",09:25 10 May,1255,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.13410129512826385,-0.9909676294637088,7480
"['BLR', 'BOM', 'DEL']",19:10,305,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,6.123233995736766e-17,-0.565152571496999,-0.8249864065124524,14815
"['CCU', 'DEL', 'BLR']",16:15 25 Mar,1185,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.7683697102683008,0.6400062408619213,12173
"['BLR', 'CCU', 'BBI', 'DEL']",23:45,1075,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9944005881814615,0.10567625194131151,7664
"['DEL', 'HYD', 'BOM', 'COK']",19:15 07 Jun,1560,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9895788034349067,-0.1439923324081471,12777
"['DEL', 'BOM', 'COK']",19:15,705,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.9310358376001073,-0.36492775874721645,8837
"['CCU', 'BOM', 'BLR']",10:05 02 May,775,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.6156498149087941,0.7880198635838869,10844
"['CCU', 'BOM', 'BLR']",19:50,800,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.994258972314923,-0.1070004484629539,14571
"['DEL', 'BOM', 'COK']",21:00,810,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9310358376001073,-0.36492775874721645,6093
"['DEL', 'HYD', 'COK']",16:10,455,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.79412963069063,-0.6077484098368037,7514
"['DEL', 'COK']",17:40,195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.6082770651894286,-0.7937247709152938,6015
"['DEL', 'BOM', 'COK']",04:25 22 May,1105,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.4600907427347183,-0.8878718986710951,12898
"['DEL', 'BOM', 'COK']",19:15 02 Jun,1455,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,-0.9399706612026074,0.34125526527561895,8792
"['BLR', 'DEL']",11:20,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.8021526460214483,-0.5971190270631049,4823
